SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
200,2024-09-30,"12,667.17","12,667.17","12,510.72",(90.12),(0.71 %),"14,430.52","9,387.47","190,202,708.10","194,753","1,583"
201,2024-09-29,"12,577.04","12,865.63","12,418.80",(-20.14),(-0.15 %),"14,430.52","9,387.47","343,638,929.90","332,578","2,670"
202,2024-09-26,"12,597.18","12,854.32","12,557.16",(-96.28),(-0.75 %),"14,430.52","9,387.47","330,668,816.80","333,390","1,854"
203,2024-09-25,"12,693.47","12,699.49","12,374.58",(209.01),(1.67 %),"14,430.52","9,387.47","231,219,200.70","261,900","1,993"
204,2024-09-24,"12,484.46","12,831.50","12,456.38",(-176.36),(-1.39 %),"14,430.52","9,387.47","346,324,174.40","350,592","2,321"
205,2024-09-23,"12,660.83","13,072.49","12,610.19",(-351.85),(-2.70 %),"14,430.52","9,387.47","261,595,745.30","276,085","2,027"
206,2024-09-22,"13,012.69","13,319.68","12,937.90",(62.06),(0.47 %),"14,430.52","9,387.47","360,692,213.30","365,561","2,181"
207,2024-09-18,"12,950.62","13,089.45","12,822.86",(20.78),(0.16 %),"14,430.52","9,387.47","368,534,929.70","378,072","2,457"
208,2024-09-16,"12,929.83","13,192.75","12,849.12",(-252.76),(-1.91 %),"14,430.52","9,387.47","400,190,607.50","420,844","2,555"
209,2024-09-15,"13,182.60","13,663.26","13,113.21",(-291.83),(-2.16 %),"14,430.52","9,387.47","320,982,971.50","357,401","2,758"
210,2024-09-12,"13,474.44","13,484.57","13,166.60",(266.56),(2.01 %),"14,430.52","9,387.47","314,419,172.20","341,137","2,793"
211,2024-09-11,"13,207.88","13,431.76","13,159.14",(3.06),(0.02 %),"14,430.52","9,387.47","417,447,407.30","389,342","2,438"
212,2024-09-10,"13,204.81","13,445.59","13,138.84",(-53.61),(-0.40 %),"14,430.52","9,387.47","448,067,435.00","459,358","3,023"
213,2024-09-09,"13,258.42","13,612.75","13,236.46",(-333.08),(-2.45 %),"14,430.52","9,387.47","484,745,001.60","529,476","3,789"
214,2024-09-08,"13,591.51","13,882.55","13,581.64",(-176.91),(-1.28 %),"14,430.52","9,387.47","678,722,214.70","694,395","3,974"
215,2024-09-05,"13,768.42","13,899.56","13,556.61",(-62.76),(-0.45 %),"14,430.52","9,387.47","697,107,067.80","691,958","4,252"
216,2024-09-04,"13,831.18","14,679.46","13,788.71",(-388.42),(-2.73 %),"14,430.52","9,387.47","1,131,537,604.30","1,177,615","7,086"
217,2024-09-03,"14,219.61","14,388.54","13,569.64",(649.87),(4.78 %),"14,430.52","9,387.47","1,311,403,982.90","1,346,710","8,335"
218,2024-09-02,"13,569.73","13,679.58","12,850.05",(623.27),(4.81 %),"14,430.52","9,387.47","541,099,969.60","589,719","4,595"
219,2024-09-01,"12,946.46","13,299.77","12,919.65",(-162.51),(-1.23 %),"14,430.52","9,387.47","423,438,096.70","490,858","3,507"
220,2024-08-29,"13,108.97","13,369.13","13,089.72",(-252.33),(-1.88 %),"14,430.52","9,387.47","531,761,680.40","618,142","4,413"
221,2024-08-28,"13,361.31","13,767.40","13,295.06",(-131.60),(-0.97 %),"14,430.52","9,387.47","448,897,440.90","523,866","4,158"
222,2024-08-27,"13,492.91","13,840.14","13,439.57",(-339.43),(-2.45 %),"14,430.52","9,387.47","693,907,742.10","792,512","5,675"
223,2024-08-25,"13,832.35","14,204.68","13,793.37",(-328.75),(-2.32 %),"14,430.52","9,387.47","702,628,776.70","773,892","5,456"
224,2024-08-22,"14,161.11","14,487.41","14,137.18",(-170.42),(-1.18 %),"14,430.52","9,387.47","706,711,162.00","769,792","5,165"
225,2024-08-21,"14,331.53","14,849.64","14,308.20",(-98.98),(-0.68 %),"14,430.52","9,387.47","969,754,698.00","976,453","6,893"
226,2024-08-18,"14,430.52","14,740.41","14,353.41",(66.73),(0.46 %),"14,430.52","9,387.47","1,307,283,377.90","1,453,999","8,834"
227,2024-08-15,"14,363.78","14,609.60","14,253.03",(134.34),(0.94 %),"14,363.78","9,387.47","992,239,559.80","1,088,494","7,427"
228,2024-08-14,"14,229.44","14,431.01","14,048.85",(105.17),(0.74 %),"14,269.94","9,387.47","1,093,107,513.60","1,169,888","7,118"
229,2024-08-13,"14,124.26","14,455.13","14,057.31",(-145.67),(-1.02 %),"14,269.94","9,387.47","1,021,844,280.20","1,134,907","6,701"
230,2024-08-12,"14,269.94","14,325.22","13,879.84",(412.45),(2.97 %),"14,269.94","9,387.47","1,193,197,381.40","1,345,772","8,693"
231,2024-08-11,"13,857.49","13,881.80","13,394.97",(462.51),(3.45 %),"13,857.49","9,387.47","1,114,724,461.30","1,337,450","7,614"
232,2024-08-08,"13,394.97","13,701.25","13,319.61",(9.57),(0.07 %),"13,671.64","9,387.47","952,545,755.00","1,147,854","6,040"
233,2024-08-07,"13,385.39","13,388.47","12,971.70",(400.57),(3.08 %),"13,671.64","9,387.47","661,476,420.50","788,204","5,647"
