Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,618.56",-18.56,-0.70,"6,148,966,772.00"
Sensitive Index,470.73,-2.31,-0.49,"5,943,950,000.00"
Float Index,180.69,-1.18,-0.65,"6,041,810,000.00"
Sensitive Float Index,152.83,-0.54,-0.35,"4,356,870,000.00"
Banking SubIndex,"1,778.43",-0.28,-0.02,"1,814,730,000.00"
Development Bank Index,"2,799.64",-1.36,-0.05,"1,096,630,000.00"
Finance Index,"1,243.84",-12.21,-0.97,"271,384,000.00"
Hotels And Tourism,"3,225.90",-41.78,-1.28,"42,379,600.00"
HydroPower Index,"2,573.83",-34.05,-1.31,"1,055,900,000.00"
Investment,97.66,-0.92,-0.93,"532,752,000.00"
Life Insurance,"16,963.95",-147.64,-0.86,"209,317,000.00"
Manufacturing And Processing,"5,629.77",-92.37,-1.61,"287,815,000.00"
Microfinance Index,"5,365.44",-97.06,-1.78,"1,251,160,000.00"
Mutual Fund,13.34,-0.02,-0.14,"12,365,300.00"
Non Life Insurance,"13,099.85",-31.29,-0.24,"524,127,000.00"
Others Index,"2,022.51",-27.92,-1.36,"741,898,000.00"
Trading Index,"3,806.26",-61.61,-1.59,"32,633,100.00"
