Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,820.65",-99.86,-3.42,"8,888,513,178.00"
Sensitive Index,526.03,-18.08,-3.32,"9,057,120,000.00"
Float Index,194.04,-7.01,-3.49,"8,845,400,000.00"
Sensitive Float Index,170.55,-6.17,-3.49,"6,098,100,000.00"
Banking SubIndex,"1,839.02",-54.27,-2.87,"1,409,118,787.30"
Development Bank Index,"4,971.05",-234.27,-4.50,"810,242,537.30"
Finance Index,"2,447.12",-110.03,-4.30,"665,793,652.30"
Hotels And Tourism,"3,122.32",-107.76,-3.34,"35,760,951.80"
HydroPower Index,"3,308.01",-155.87,-4.50,"2,673,690,161.20"
Investment,91.41,-3.23,-3.41,"416,335,099.60"
Life Insurance,"16,315.11",-569.79,-3.37,"905,657,370.40"
Manufacturing And Processing,"7,307.86",-244.00,-3.23,"282,085,215.60"
Microfinance Index,"5,417.25",-183.75,-3.28,"576,984,942.80"
Mutual Fund,16.05,-0.36,-2.19,"23,341,212.85"
Non Life Insurance,"12,883.86",-506.78,-3.78,"732,978,907.50"
Others Index,"2,178.68",-81.41,-3.60,"300,712,004.70"
Trading Index,"2,977.26",-113.65,-3.68,"36,044,420.30"
