Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,611.43",1.03,0.03,"8,747,668,846.35"
Sensitive Index,440.26,0.13,0.02,"5,043,889,299.40"
Float Index,176.21,-0.06,-0.03,"8,569,434,799.00"
Sensitive Float Index,149.09,0.10,0.07,"5,043,889,299.40"
Banking SubIndex,"1,296.00",-4.57,-0.35,"257,971,567.30"
Development Bank Index,"5,221.37",-26.72,-0.50,"354,013,267.70"
Finance Index,"2,313.15",-30.20,-1.28,"158,920,094.40"
Hotels And Tourism,"6,331.09",-20.98,-0.33,"48,967,219.50"
HydroPower Index,"3,526.26",48.75,1.40,"5,812,502,007.60"
Investment,112.78,-0.46,-0.41,"764,774,408.00"
Life Insurance,"12,990.71",16.94,0.13,"212,492,701.50"
Manufacturing And Processing,"7,120.13",21.07,0.29,"205,237,547.70"
Microfinance Index,"4,608.92",-14.19,-0.30,"221,716,738.90"
Mutual Fund,19.52,-0.02,-0.13,"8,890,036.35"
Non Life Insurance,"12,337.75",70.16,0.57,"102,748,022.20"
Others Index,"2,269.95",-36.48,-1.58,"369,704,795.60"
Trading Index,"4,550.95",90.67,2.03,"60,386,428.60"
