Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,607.67",-32.67,-1.24,"8,406,310,671.00"
Sensitive Index,470.36,-9.22,-1.92,"8,189,690,000.00"
Float Index,179.93,-2.39,-1.31,"8,150,040,000.00"
Sensitive Float Index,152.72,-3.44,-2.20,"6,833,670,000.00"
Banking SubIndex,"1,876.98",-52.55,-2.72,"3,120,270,000.00"
Development Bank Index,"2,698.45",-64.85,-2.35,"1,362,300,000.00"
Finance Index,"1,184.87",-13.70,-1.14,"595,707,000.00"
Hotels And Tourism,"2,053.26",-21.14,-1.02,"11,736,700.00"
HydroPower Index,"2,070.17",45.85,2.26,"917,370,000.00"
Life Insurance,"17,738.32",-351.34,-1.94,"765,376,000.00"
Manufacturing And Processing,"5,703.02",-56.33,-0.98,"240,942,000.00"
Microfinance Index,"4,404.21",-56.95,-1.28,"955,738,000.00"
Mutual Fund,13.54,-0.03,-0.23,"62,122,400.00"
Non Life Insurance,"12,996.85",-108.51,-0.83,"1,620,140,000.00"
Others Index,"2,189.04",27.86,1.29,"750,516,000.00"
Trading Index,"2,972.80",-92.72,-3.02,"13,265,100.00"
