SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
47,2025-06-05,"3,450.83","3,456.47","3,410.25",(38.85),(1.13 %),"3,894.76","2,482.30","4,542,533,470.80","10,437,990","36,459"
48,2025-06-04,"3,411.97","3,436.35","3,402.44",(-13.45),(-0.39 %),"3,894.76","2,482.30","2,543,309,131.40","6,559,443","24,959"
49,2025-06-03,"3,425.43","3,467.43","3,421.47",(-33.38),(-0.96 %),"3,894.76","2,482.30","3,130,754,814.70","7,496,369","27,315"
50,2025-06-02,"3,458.82","3,516.21","3,449.01",(-12.23),(-0.35 %),"3,894.76","2,473.32","4,307,098,813.60","10,417,102","34,327"
51,2025-05-28,"3,471.06","3,486.24","3,439.97",(30.73),(0.89 %),"3,894.76","2,473.32","4,723,406,139.50","11,477,853","38,837"
52,2025-05-27,"3,440.32","3,461.99","3,417.51",(5.12),(0.14 %),"3,894.76","2,473.32","3,349,461,003.90","7,749,531","28,080"
53,2025-05-26,"3,435.20","3,522.82","3,432.29",(-2.16),(-0.06 %),"3,894.76","2,469.88","3,423,855,646.20","8,145,408","29,360"
54,2025-05-25,"3,437.36","3,459.35","3,418.84",(-12.69),(-0.36 %),"3,894.76","2,469.88","3,292,680,615.10","7,532,105","27,176"
55,2025-05-22,"3,450.06","3,508.10","3,445.03",(-38.54),(-1.10 %),"3,894.76","2,469.88","3,916,406,664.20","9,412,171","31,957"
56,2025-05-21,"3,488.61","3,648.36","3,487.70",(-35.24),(-1.00 %),"3,894.76","2,469.88","4,994,748,746.10","11,923,570","37,839"
57,2025-05-20,"3,523.85","3,529.15","3,413.87",(84.35),(2.45 %),"3,894.76","2,469.88","3,129,384,567.30","7,971,097","30,333"
58,2025-05-19,"3,439.50","3,456.16","3,404.61",(32.23),(0.94 %),"3,894.76","2,445.68","2,959,952,270.00","7,307,240","29,378"
59,2025-05-18,"3,407.26","3,471.53","3,397.57",(-47.16),(-1.36 %),"3,894.76","2,415.27","3,530,911,064.00","9,089,542","34,041"
60,2025-05-15,"3,454.42","3,483.68","3,445.24",(-22.60),(-0.65 %),"3,894.76","2,415.27","3,392,914,721.20","8,665,593","32,294"
61,2025-05-14,"3,477.03","3,552.82","3,472.81",(-69.51),(-1.96 %),"3,894.76","2,415.27","4,283,143,590.40","10,824,084","38,338"
62,2025-05-13,"3,546.55","3,612.98","3,538.18",(-42.44),(-1.18 %),"3,894.76","2,355.92","5,249,768,804.60","12,882,382","42,323"
63,2025-05-11,"3,588.99","3,670.79","3,583.89",(-48.93),(-1.34 %),"3,894.76","2,352.07","6,192,769,248.00","15,519,450","49,114"
64,2025-05-08,"3,637.92","3,682.14","3,600.49",(1.17),(0.03 %),"3,894.76","2,347.13","7,636,144,313.30","20,476,601","62,803"
65,2025-05-07,"3,636.75","3,642.45","3,536.60",(110.48),(3.13 %),"3,894.76","2,346.63","6,961,964,338.30","18,986,602","60,569"
66,2025-05-06,"3,526.26","3,536.57","3,485.02",(48.75),(1.40 %),"3,894.76","2,346.63","5,812,502,007.60","14,505,629","49,290"
67,2025-05-05,"3,477.51","3,505.39","3,457.68",(-26.00),(-0.74 %),"3,894.76","2,346.63","4,532,370,687.60","11,158,227","36,260"
68,2025-05-04,"3,503.52","3,541.89","3,493.55",(-3.39),(-0.09 %),"3,894.76","2,346.63","5,449,480,745.40","14,322,253","45,660"
69,2025-04-30,"3,506.91","3,528.82","3,483.10",(21.56),(0.61 %),"3,894.76","2,346.63","5,768,435,667.00","15,221,566","45,615"
70,2025-04-29,"3,485.34","3,513.67","3,476.07",(-7.13),(-0.20 %),"3,894.76","2,346.63","4,331,379,729.10","10,733,617","35,016"
71,2025-04-28,"3,492.48","3,547.83","3,475.67",(-26.53),(-0.75 %),"3,894.76","2,346.63","4,988,444,189.10","14,421,302","41,258"
72,2025-04-27,"3,519.02","3,539.65","3,486.60",(37.24),(1.06 %),"3,894.76","2,346.63","5,351,262,876.70","14,049,669","43,887"
73,2025-04-24,"3,481.77","3,494.56","3,452.60",(7.73),(0.22 %),"3,894.76","2,346.63","3,953,517,191.60","10,493,966","34,723"
74,2025-04-23,"3,474.04","3,537.82","3,469.16",(-63.24),(-1.78 %),"3,894.76","2,346.63","3,334,968,321.10","8,742,630","29,179"
75,2025-04-22,"3,537.28","3,592.13","3,535.43",(-23.97),(-0.67 %),"3,894.76","2,346.63","4,226,486,064.60","11,176,546","34,964"
76,2025-04-21,"3,561.26","3,592.05","3,523.62",(27.36),(0.77 %),"3,894.76","2,346.63","4,479,001,084.90","12,078,246","41,472"
77,2025-04-20,"3,533.90","3,579.95","3,524.38",(-43.76),(-1.22 %),"3,894.76","2,346.63","4,020,483,544.10","10,751,860","34,265"
78,2025-04-17,"3,577.66","3,611.31","3,543.04",(40.14),(1.13 %),"3,894.76","2,346.63","5,303,351,586.10","12,546,369","41,861"
79,2025-04-16,"3,537.52","3,541.01","3,474.03",(56.82),(1.63 %),"3,894.76","2,346.63","3,846,146,366.10","10,784,072","35,052"
80,2025-04-15,"3,480.70","3,502.91","3,423.00",(50.62),(1.47 %),"3,894.76","2,346.63","4,577,330,121.90","15,057,715","33,803"
81,2025-04-13,"3,430.07","3,454.05","3,417.99",(-15.70),(-0.45 %),"3,894.76","2,346.63","2,117,419,720.10","5,234,327","21,523"
82,2025-04-10,"3,445.77","3,470.52","3,440.54",(3.37),(0.09 %),"3,894.76","2,346.63","2,124,967,043.70","5,383,704","22,157"
83,2025-04-09,"3,442.40","3,478.67","3,440.81",(2.92),(0.08 %),"3,894.76","2,346.63","1,474,753,115.80","3,701,249","16,807"
84,2025-04-08,"3,439.47","3,459.79","3,397.51",(-17.28),(-0.49 %),"3,894.76","2,346.63","1,623,351,988.50","4,239,150","20,252"
85,2025-04-07,"3,456.76","3,518.65","3,455.14",(-48.14),(-1.37 %),"3,894.76","2,346.63","1,987,100,689.80","4,818,448","21,134"
86,2025-04-03,"3,504.91","3,540.08","3,495.63",(1.38),(0.03 %),"3,894.76","2,346.63","2,777,168,372.00","6,664,501","26,256"
