Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,697.91",-47.44,-1.72,"8,180,262,572.11"
Sensitive Index,487.39,-7.91,-1.59,"3,084,033,541.71"
Float Index,186.62,-3.26,-1.71,"7,800,477,881.68"
Sensitive Float Index,161.50,-2.57,-1.56,"3,084,033,541.71"
Banking SubIndex,"1,591.79",-16.45,-1.02,"1,565,557,096.53"
Development Bank Index,"5,283.60",-126.94,-2.34,"355,455,885.40"
Finance Index,"3,299.40",-137.79,-4.00,"1,229,471,229.10"
Hotels And Tourism,"6,522.65",-149.02,-2.23,"145,746,711.40"
HydroPower Index,"3,239.66",-71.01,-2.14,"2,284,125,789.81"
Investment,107.63,-2.07,-1.89,"361,790,193.90"
Life Insurance,"13,041.61",-329.20,-2.46,"359,887,581.10"
Manufacturing And Processing,"7,053.93",-147.91,-2.05,"378,496,594.70"
Microfinance Index,"4,995.15",-77.46,-1.52,"374,904,102.74"
Mutual Fund,21.28,0.00,0.00,"25,651,107.99"
Non Life Insurance,"12,995.30",-201.87,-1.52,"367,188,262.80"
Others Index,"2,090.63",-31.84,-1.50,"402,459,692.50"
Trading Index,"3,584.12",-68.07,-1.86,"43,699,110.10"
