Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,889.73",-2.24,-0.12,"739,650,247.50"
Sensitive Index,361.09,-0.46,-0.13,"241,152,042.40"
Float Index,132.36,-0.09,-0.07,"731,868,418.30"
Sensitive Float Index,120.42,0.01,0.01,"240,798,431.40"
Banking SubIndex,"1,236.56",2.98,0.24,"187,925,527.00"
Development Bank Index,"3,463.70",-5.70,-0.16,"31,822,917.00"
Finance Index,"1,577.82",-8.97,-0.57,"21,476,517.10"
Hotels And Tourism,"3,576.94",64.32,1.83,"67,312,178.70"
HydroPower Index,"2,430.22",-6.13,-0.25,"214,244,058.50"
Investment,63.01,-0.06,-0.09,"24,742,661.50"
Life Insurance,"9,427.36",-13.13,-0.14,"35,464,757.90"
Manufacturing And Processing,"4,352.51",-56.42,-1.28,"55,001,564.80"
Microfinance Index,"3,362.45",-19.92,-0.59,"42,281,897.70"
Mutual Fund,13.57,-0.02,-0.14,"810,602.35"
Non Life Insurance,"8,589.92",-11.06,-0.13,"35,192,433.60"
Others Index,"1,399.21",-9.81,-0.70,"14,262,477.40"
Trading Index,"2,105.04",-0.91,-0.04,"2,141,427.10"
