Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,837.46",6.41,0.35,"485,408,767.82"
Sensitive Index,359.59,1.45,0.40,"402,608,000.00"
Float Index,127.95,0.27,0.21,"418,668,000.00"
Sensitive Float Index,116.45,0.36,0.31,"279,552,000.00"
Banking SubIndex,"1,289.03",3.55,0.28,"77,378,339.10"
Development Bank Index,"3,270.48",18.12,0.56,"37,603,527.70"
Finance Index,"1,495.39",-3.89,-0.26,"23,885,297.90"
Hotels And Tourism,"2,512.98",12.80,0.51,"6,094,636.80"
HydroPower Index,"1,959.67",4.57,0.23,"114,168,705.50"
Investment,55.98,0.27,0.48,"22,099,324.40"
Life Insurance,"8,719.87",21.08,0.24,"26,235,675.70"
Manufacturing And Processing,"4,645.31",34.29,0.74,"23,807,640.80"
Microfinance Index,"4,123.45",39.21,0.96,"49,396,968.60"
Mutual Fund,13.36,-0.06,-0.43,"954,948.32"
Non Life Insurance,"7,486.70",27.37,0.37,"16,328,184.10"
Others Index,"1,300.71",-2.94,-0.23,"15,829,783.10"
Trading Index,"1,790.15",-4.36,-0.24,"1,823,026.00"
