Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,545.40",-15.43,-0.60,"4,198,921,039.07"
Sensitive Index,452.34,-1.61,-0.35,"1,295,677,578.60"
Float Index,174.65,-1.01,-0.58,"4,133,330,483.30"
Sensitive Float Index,152.59,-0.66,-0.43,"1,295,677,578.60"
Banking SubIndex,"1,444.89",-2.25,-0.15,"320,731,534.10"
Development Bank Index,"5,312.84",-129.31,-2.37,"299,408,987.10"
Finance Index,"2,198.29",-46.81,-2.08,"287,302,391.50"
Hotels And Tourism,"6,987.77",-97.92,-1.38,"157,970,902.80"
HydroPower Index,"3,497.36",-17.39,-0.49,"1,543,377,808.60"
Investment,94.27,-0.78,-0.82,"336,471,076.00"
Life Insurance,"11,209.11",-23.44,-0.20,"62,135,650.20"
Manufacturing And Processing,"10,579.45",-30.41,-0.28,"863,620,541.80"
Microfinance Index,"4,416.71",-12.03,-0.27,"132,460,195.10"
Mutual Fund,19.59,-0.10,-0.51,"31,812,569.77"
Non Life Insurance,"9,335.62",-149.31,-1.57,"52,911,832.50"
Others Index,"1,795.19",-8.84,-0.49,"71,875,009.50"
Trading Index,"3,187.88",-50.75,-1.56,"5,064,554.10"
