Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,712.07",13.83,0.51,"7,364,798,652.00"
Sensitive Index,508.62,2.36,0.47,"7,655,980,000.00"
Float Index,189.64,0.94,0.50,"7,285,830,000.00"
Sensitive Float Index,170.73,0.72,0.42,"5,365,670,000.00"
Banking SubIndex,"1,859.83",3.74,0.20,"1,475,270,000.00"
Development Bank Index,"4,926.75",27.37,0.56,"1,534,830,000.00"
Finance Index,"2,435.07",-18.45,-0.75,"828,200,000.00"
Hotels And Tourism,"3,268.05",76.09,2.38,"31,332,700.00"
HydroPower Index,"3,041.03",22.83,0.76,"2,024,230,000.00"
Investment,94.19,1.27,1.37,"409,713,000.00"
Life Insurance,"15,193.05",199.64,1.33,"416,927,000.00"
Manufacturing And Processing,"6,482.16",-19.01,-0.29,"252,228,000.00"
Microfinance Index,"5,147.47",14.49,0.28,"658,489,000.00"
Mutual Fund,15.07,0.00,-0.01,"39,026,700.00"
Non Life Insurance,"12,149.67",72.02,0.60,"680,224,000.00"
Others Index,"1,766.15",13.81,0.79,"529,095,000.00"
Trading Index,"3,063.49",-50.25,-1.61,"29,605,500.00"
