Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,391.29",-16.60,-1.18,"976,235,059.00"
Sensitive Index,287.07,-2.71,-0.93,"921,283,000.00"
Float Index,97.31,-1.26,-1.29,"953,587,000.00"
Sensitive Float Index,94.35,-1.14,-1.19,"789,116,000.00"
Banking SubIndex,"1,173.38",-15.12,-1.27,"270,963,000.00"
Development Bank Index,"1,723.42",-18.31,-1.05,"111,509,000.00"
Finance Index,652.68,-3.03,-0.46,"128,499,000.00"
Hotels And Tourism,"1,501.56",-3.98,-0.26,"3,483,780.00"
HydroPower Index,943.60,-6.21,-0.65,"29,382,300.00"
Life Insurance,"8,463.40",-136.59,-1.59,"100,188,000.00"
Manufacturing And Processing,"2,674.79",-40.80,-1.50,"24,874,700.00"
Microfinance Index,"2,343.55",-29.90,-1.26,"119,901,000.00"
Mutual Fund,10.59,0.00,-0.01,"1,952,120.00"
Non Life Insurance,"6,702.90",-113.44,-1.66,"309,061,000.00"
Others Index,828.28,-3.88,-0.47,"160,220,000.00"
Trading Index,846.74,-12.28,-1.43,"1,167,720.00"
