Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,991.71",-14.81,-0.73,"2,103,019,218.57"
Sensitive Index,353.51,-2.26,-0.63,"476,498,577.90"
Float Index,134.79,-0.95,-0.70,"2,041,284,777.70"
Sensitive Float Index,115.38,-0.76,-0.65,"467,172,302.60"
Banking SubIndex,"1,042.82",-4.39,-0.41,"140,012,124.70"
Development Bank Index,"3,914.17",-7.78,-0.19,"140,410,567.40"
Finance Index,"1,992.76",-9.77,-0.48,"371,913,660.00"
Hotels And Tourism,"5,028.91",-14.33,-0.28,"53,848,667.10"
HydroPower Index,"2,434.96",-32.41,-1.31,"576,734,367.40"
Investment,74.49,-0.44,-0.60,"60,542,372.90"
Life Insurance,"10,067.68",-55.11,-0.54,"184,725,833.50"
Manufacturing And Processing,"6,576.04",-38.51,-0.58,"155,910,772.50"
Microfinance Index,"4,013.39",-47.48,-1.16,"204,624,524.00"
Mutual Fund,18.12,0.00,-0.01,"3,319,671.18"
Non Life Insurance,"10,279.44",-78.20,-0.75,"98,078,757.20"
Others Index,"1,656.07",-18.05,-1.07,"94,957,208.30"
Trading Index,"2,770.93",-23.86,-0.85,"5,507,357.00"
