Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,265.52",-84.90,-3.61,"1,644,096,192.85"
Sensitive Index,439.69,-14.27,-3.14,"1,572,380,000.00"
Float Index,154.88,-5.81,-3.62,"1,638,490,000.00"
Sensitive Float Index,140.53,-4.70,-3.24,"975,379,000.00"
Banking SubIndex,"1,553.20",-37.95,-2.39,"187,775,199.10"
Development Bank Index,"3,916.19",-163.68,-4.01,"88,405,556.40"
Finance Index,"1,669.66",-101.87,-5.75,"67,177,197.80"
Hotels And Tourism,"2,912.73",-77.08,-2.58,"11,111,813.10"
HydroPower Index,"2,558.83",-142.50,-5.28,"590,291,444.50"
Investment,74.15,-2.59,-3.37,"75,906,322.90"
Life Insurance,"11,305.09",-592.59,-4.98,"172,122,549.50"
Manufacturing And Processing,"5,460.97",-113.37,-2.03,"70,482,372.70"
Microfinance Index,"4,660.66",-143.28,-2.98,"216,918,624.50"
Mutual Fund,15.17,-0.24,-1.58,"1,987,160.36"
Non Life Insurance,"9,872.01",-485.81,-4.69,"111,315,670.90"
Others Index,"1,717.89",-106.31,-5.83,"43,249,824.60"
Trading Index,"2,005.13",-60.86,-2.95,"3,738,463.00"
