Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,765.88",7.13,0.25,"9,909,386,227.96"
Sensitive Index,460.06,0.81,0.17,"2,449,952,666.60"
Float Index,186.71,0.45,0.24,"9,610,170,550.85"
Sensitive Float Index,153.95,0.17,0.11,"2,449,952,666.60"
Banking SubIndex,"1,385.34",0.35,0.02,"418,148,015.60"
Development Bank Index,"5,644.24",-7.23,-0.12,"551,656,948.20"
Finance Index,"2,794.40",-20.12,-0.71,"444,517,376.40"
Hotels And Tourism,"6,714.69",3.36,0.05,"83,029,069.40"
HydroPower Index,"3,751.13",-0.06,0.00,"2,923,185,557.40"
Investment,113.16,0.87,0.77,"1,085,112,732.20"
Life Insurance,"13,844.34",111.36,0.81,"734,963,572.65"
Manufacturing And Processing,"7,253.14",13.15,0.18,"452,992,285.20"
Microfinance Index,"5,226.22",-8.32,-0.15,"571,991,414.30"
Mutual Fund,20.08,0.01,0.05,"7,634,786.22"
Non Life Insurance,"12,863.45",-36.44,-0.28,"357,806,359.60"
Others Index,"2,450.05",69.11,2.90,"1,964,795,305.70"
Trading Index,"4,242.40",-109.29,-2.51,"21,971,914.20"
