SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
220,2024-08-29,"7,155.68","7,414.12","7,091.80",(-132.50),(-1.81 %),"7,780.66","4,648.80","367,512,238.00","404,404","2,771"
221,2024-08-28,"7,288.19","7,472.72","7,144.39",(6.81),(0.09 %),"7,780.66","4,648.80","696,323,836.80","728,995","4,733"
222,2024-08-27,"7,281.37","7,425.97","7,100.56",(31.51),(0.43 %),"7,780.66","4,648.80","500,380,788.80","579,079","4,112"
223,2024-08-25,"7,249.86","7,527.36","7,199.98",(-177.50),(-2.38 %),"7,780.66","4,648.80","386,741,591.40","411,879","2,740"
224,2024-08-22,"7,427.36","7,456.42","7,280.31",(96.28),(1.31 %),"7,780.66","4,648.80","276,005,739.50","311,900","2,649"
225,2024-08-21,"7,331.07","7,491.25","7,300.21",(-76.33),(-1.03 %),"7,780.66","4,648.80","248,468,657.20","285,124","2,397"
226,2024-08-18,"7,407.41","7,808.21","7,367.34",(-348.58),(-4.49 %),"7,780.66","4,648.80","441,961,314.10","507,630","3,274"
227,2024-08-15,"7,755.99","7,958.35","7,696.16",(25.16),(0.32 %),"7,780.66","4,648.80","689,953,919.30","697,854","4,392"
228,2024-08-14,"7,730.83","7,751.90","7,476.65",(179.42),(2.37 %),"7,780.66","4,648.80","548,902,569.80","706,364","3,247"
229,2024-08-13,"7,551.41","7,834.33","7,485.43",(-159.22),(-2.06 %),"7,780.66","4,648.80","349,728,164.50","430,735","2,866"
230,2024-08-12,"7,710.63","7,906.30","7,493.77",(215.73),(2.87 %),"7,780.66","4,648.80","669,988,219.80","840,315","4,335"
231,2024-08-11,"7,494.90","7,598.62","7,377.53",(67.20),(0.90 %),"7,780.66","4,648.80","422,944,693.00","502,086","3,229"
232,2024-08-08,"7,427.69","7,745.25","7,377.91",(-95.61),(-1.27 %),"7,780.66","4,648.80","438,705,463.20","560,233","3,056"
233,2024-08-07,"7,523.30","7,566.46","7,119.36",(367.50),(5.13 %),"7,780.66","4,648.80","453,311,605.30","542,478","3,634"
