Index,Current,Point Change,% Change,Turnover
NEPSE Index,"3,076.45",-48.42,-1.55,"12,092,103,504.00"
Sensitive Index,567.99,-9.67,-1.67,"12,458,300,000.00"
Float Index,215.27,-3.51,-1.60,"12,024,000,000.00"
Sensitive Float Index,191.42,-3.36,-1.72,"8,667,230,000.00"
Banking SubIndex,"2,032.34",-29.47,-1.43,"1,729,290,000.00"
Development Bank Index,"5,723.60",-165.59,-2.81,"2,474,330,000.00"
Finance Index,"3,148.36",-21.29,-0.67,"1,589,980,000.00"
Hotels And Tourism,"3,537.06",-51.31,-1.43,"34,868,100.00"
HydroPower Index,"3,504.93",-13.40,-0.38,"4,001,720,000.00"
Investment,110.88,-2.22,-1.96,"492,545,000.00"
Life Insurance,"17,721.94",-354.74,-1.96,"440,276,000.00"
Manufacturing And Processing,"7,147.90",-162.65,-2.22,"453,959,000.00"
Microfinance Index,"5,891.30",-57.10,-0.96,"906,902,000.00"
Mutual Fund,16.64,-0.18,-1.08,"41,273,900.00"
Non Life Insurance,"14,466.03",-422.53,-2.84,"1,129,970,000.00"
Others Index,"2,017.71",-32.72,-1.60,"596,126,000.00"
Trading Index,"3,754.51",-41.19,-1.09,"19,798,600.00"
