Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,727.91",29.87,1.10,"10,049,654,832.64"
Sensitive Index,459.70,6.28,1.38,"2,982,107,141.70"
Float Index,185.37,2.35,1.28,"9,894,196,380.92"
Sensitive Float Index,154.31,2.17,1.43,"2,982,107,141.70"
Banking SubIndex,"1,387.87",29.44,2.16,"687,579,419.40"
Development Bank Index,"5,816.06",19.50,0.33,"777,760,910.20"
Finance Index,"2,909.99",-23.93,-0.81,"1,110,977,222.72"
Hotels And Tourism,"6,898.86",154.90,2.29,"182,317,893.70"
HydroPower Index,"3,805.80",-6.07,-0.15,"3,382,797,983.90"
Investment,108.79,0.22,0.20,"811,685,559.50"
Life Insurance,"13,186.85",116.55,0.89,"385,972,383.80"
Manufacturing And Processing,"7,039.45",53.79,0.77,"159,312,889.90"
Microfinance Index,"5,361.91",128.71,2.45,"1,417,477,414.00"
Mutual Fund,20.27,0.10,0.52,"5,020,369.92"
Non Life Insurance,"12,858.35",143.03,1.12,"290,574,378.60"
Others Index,"2,147.39",51.13,2.43,"670,850,544.50"
Trading Index,"4,243.55",-55.00,-1.27,"16,889,780.70"
