SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
224,2024-08-22,"2,974.46","3,018.93","2,967.47",(6.01),(0.20 %),"3,000.81","1,826.23","18,940,348,129.40","36,217,619","212,709"
225,2024-08-21,"2,968.44","3,002.74","2,943.61",(2.11),(0.07 %),"3,000.81","1,826.23","18,549,058,412.40","35,335,936","209,974"
226,2024-08-18,"2,966.33","3,048.15","2,945.49",(-34.47),(-1.14 %),"3,000.81","1,826.23","28,272,972,107.10","56,851,145","294,089"
227,2024-08-15,"3,000.81","3,036.64","2,975.11",(43.05),(1.45 %),"3,000.81","1,826.23","29,305,205,410.88","59,372,595","305,188"
228,2024-08-14,"2,957.75","2,959.19","2,883.81",(34.29),(1.17 %),"2,957.75","1,826.23","23,167,217,121.05","45,141,902","240,214"
229,2024-08-13,"2,923.46","2,971.69","2,891.43",(-8.18),(-0.27 %),"2,931.65","1,826.23","21,037,515,436.94","41,229,536","236,388"
230,2024-08-12,"2,931.65","2,937.40","2,876.46",(70.81),(2.47 %),"2,931.65","1,826.23","26,809,031,192.34","53,050,643","279,086"
231,2024-08-11,"2,860.84","2,860.96","2,779.24",(94.46),(3.41 %),"2,860.84","1,826.23","25,339,368,663.35","52,046,311","271,222"
232,2024-08-08,"2,766.38","2,811.15","2,744.86",(6.70),(0.24 %),"2,796.38","1,826.23","19,819,695,350.33","39,919,707","207,207"
233,2024-08-07,"2,759.67","2,759.67","2,630.86",(108.35),(4.08 %),"2,796.38","1,826.23","17,692,269,452.40","33,851,146","209,983"
