Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,755.37",-26.72,-0.96,"5,614,374,928.73"
Sensitive Index,470.72,-4.78,-1.00,"1,716,486,020.80"
Float Index,187.50,-1.46,-0.77,"5,315,539,367.42"
Sensitive Float Index,159.14,-1.17,-0.73,"1,716,486,020.80"
Banking SubIndex,"1,455.20",-14.60,-0.99,"418,129,921.90"
Development Bank Index,"5,867.31",-48.32,-0.81,"149,460,892.80"
Finance Index,"2,373.31",-12.03,-0.50,"120,601,212.92"
Hotels And Tourism,"7,815.70",-111.65,-1.40,"177,582,862.10"
HydroPower Index,"3,871.02",-78.16,-1.97,"2,569,460,697.80"
Investment,102.29,-1.26,-1.22,"119,452,878.20"
Life Insurance,"12,515.85",-100.23,-0.79,"113,596,011.10"
Manufacturing And Processing,"11,167.64",-161.24,-1.42,"465,891,586.10"
Microfinance Index,"4,780.91",-43.62,-0.90,"127,908,648.20"
Mutual Fund,21.79,-0.20,-0.91,"20,079,122.42"
Non Life Insurance,"11,143.55",150.92,1.37,"240,416,738.60"
Others Index,"2,086.84",67.84,3.36,"794,066,048.50"
Trading Index,"3,569.23",-233.74,-6.14,"18,971,869.20"
