Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,049.44",-39.26,-1.88,"3,073,992,136.77"
Sensitive Index,382.74,-5.89,-1.52,"943,433,467.20"
Float Index,141.78,-2.67,-1.85,"3,029,917,731.00"
Sensitive Float Index,125.47,-1.78,-1.39,"936,203,480.20"
Banking SubIndex,"1,204.48",-10.99,-0.90,"393,254,738.90"
Development Bank Index,"3,712.90",-63.29,-1.68,"126,947,094.30"
Finance Index,"1,859.49",-20.04,-1.07,"321,944,484.60"
Hotels And Tourism,"5,686.81",-88.28,-1.53,"164,275,039.10"
HydroPower Index,"2,364.89",-56.36,-2.33,"467,337,790.00"
Investment,72.17,-1.60,-2.16,"126,834,017.00"
Life Insurance,"11,960.48",-409.76,-3.31,"418,073,761.30"
Manufacturing And Processing,"5,389.61",-105.80,-1.93,"244,293,562.90"
Microfinance Index,"3,867.74",-86.00,-2.18,"349,858,113.70"
Mutual Fund,14.41,-0.03,-0.23,"6,041,403.58"
Non Life Insurance,"11,007.32",-310.85,-2.75,"345,694,645.10"
Others Index,"1,509.01",-36.69,-2.37,"56,378,550.00"
Trading Index,"2,588.80",-32.15,-1.23,"15,025,934.10"
