Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,972.29",-1.08,-0.05,"1,383,462,162.06"
Sensitive Index,383.93,-0.66,-0.17,"1,212,250,000.00"
Float Index,136.28,0.12,0.09,"1,359,380,000.00"
Sensitive Float Index,125.15,0.22,0.18,"862,532,000.00"
Banking SubIndex,"1,328.80",-2.19,-0.16,"139,042,530.80"
Development Bank Index,"3,519.32",7.21,0.21,"96,860,033.50"
Finance Index,"1,672.87",21.68,1.31,"104,278,055.80"
Hotels And Tourism,"2,665.76",24.83,0.94,"4,933,035.00"
HydroPower Index,"2,253.61",10.38,0.46,"430,223,213.20"
Investment,63.41,-0.11,-0.18,"50,666,620.40"
Life Insurance,"9,281.57",54.81,0.59,"61,143,541.10"
Manufacturing And Processing,"4,928.21",-3.34,-0.07,"52,053,588.30"
Microfinance Index,"4,447.95",1.69,0.04,"178,201,256.10"
Mutual Fund,14.26,-0.01,-0.06,"4,598,902.34"
Non Life Insurance,"7,969.51",62.14,0.79,"97,175,125.00"
Others Index,"1,464.58",-28.63,-1.92,"140,217,394.50"
Trading Index,"1,956.49",-6.81,-0.35,"4,585,707.00"
