Index,Current,Point Change,% Change,Turnover
NEPSE Index,"1,479.03",84.26,6.04,"62,566,293.00"
Sensitive Index,312.44,17.38,5.89,"32,598,000.00"
Float Index,104.11,6.09,6.21,"55,379,300.00"
Sensitive Float Index,103.45,6.04,6.20,"26,284,800.00"
Banking SubIndex,"1,282.86",88.87,7.44,"10,514,400.00"
Development Bank Index,"1,834.61",63.13,3.56,"7,534,320.00"
Finance Index,680.53,9.00,1.34,"4,471,720.00"
HydroPower Index,"1,012.46",36.36,3.73,"700,403.00"
Life Insurance,"8,767.14",548.66,6.68,"2,544,600.00"
Manufacturing And Processing,"2,889.02",141.78,5.16,"5,432,940.00"
Microfinance Index,"2,537.85",92.39,3.78,"7,776,150.00"
Mutual Fund,10.47,-0.01,-0.10,"120,000.00"
Non Life Insurance,"6,526.95",202.40,3.20,"3,246,190.00"
Others Index,824.65,49.34,6.36,"26,939,700.00"
