Index,Current,Point Change,% Change,Turnover
NEPSE Index,"2,620.92",-12.83,-0.48,"4,713,905,470.50"
Sensitive Index,454.29,-2.43,-0.53,"1,594,705,989.90"
Float Index,179.60,-0.84,-0.47,"4,600,541,027.00"
Sensitive Float Index,153.91,-0.88,-0.56,"1,594,705,989.90"
Banking SubIndex,"1,361.87",-8.75,-0.63,"290,129,474.90"
Development Bank Index,"5,465.73",-25.94,-0.47,"243,453,473.50"
Finance Index,"2,305.20",-17.38,-0.74,"198,414,885.80"
Hotels And Tourism,"6,916.82",-34.09,-0.49,"150,365,932.30"
HydroPower Index,"3,329.15",-10.27,-0.30,"1,772,221,382.50"
Investment,101.87,-0.62,-0.60,"155,624,908.40"
Life Insurance,"12,927.06",-101.78,-0.78,"230,169,120.80"
Manufacturing And Processing,"8,542.80",-35.87,-0.41,"695,671,830.60"
Microfinance Index,"4,904.59",-20.03,-0.40,"297,706,341.80"
Mutual Fund,20.57,-0.11,-0.53,"10,934,274.40"
Non Life Insurance,"10,973.65",-21.20,-0.19,"137,349,097.90"
Others Index,"2,368.71",0.27,0.01,"418,624,941.30"
Trading Index,"3,758.02",-41.50,-1.09,"10,809,637.20"
